2,
3
2
5
6
2
10
36
88
245
722
1478
2835
4284
5198
4878
3823
2647
1758
1299
978
964
901
911
1004
1122
1065
1061
1154
1161
1180
1242
1253
1312
1360
1297
1423
1360
1371
1425
1415
1331
1235
1400
1345
1348
1316
1277
1316
1284
1283
1238
1244
1248
1219
1260
1295
1239
1214
1227
1262
1221
1209
1255
1205
1178
1193
1246
1229
1140
1171
1205
1197
1183
1190
1198
1153
1177
1196
1135
1232
1183
1133
1210
1172
1165
1169
1200
1213
1217
1239
1343
1319
1399
1519
1539
1666
1711
1680
1650
1691
1696
1584
1482
1508
1460
1448
1379
1368
1277
1223
1216
1217
1143
1116
1129
1128
1095
1027
1029
996
1037
1026
991
1007
948
1005
948
938
938
1025
989
922
912
936
830
898
935
964
908
891
916
902
891
862
875
840
891
870
815
820
817
891
824
777
868
825
777
863
812
775
793
760
813
754
758
750
768
741
780
747
790
714
743
712
769
808
733
686
779
732
792
773
727
757
772
754
739
715
708
669
741
726
723
700
674
715
780
714
692
735
689
729
718
705
706
729
681
749
756
757
712
719
752
686
699
748
715
728
712
667
810
753
702
744
787
755
754
737
795
686
769
775
742
755
760
733
756
801
740
710
738
697
780
745
687
688
695
632
654
614
584
552
505
510
447
433
411
359
366
373
318
345
265
259
278
281
272
244
266
264
223
225
227
190
185
202
185
196
169
189
155
175
159
151
153
145
145
132
137
148
111
127
139
135
137
130
139
114
134
141
131
107
139
145
121
124
138
119
120
131
130
120
114
121
142
133
111
130
112
130
142
120
154
156
127
160
159
182
234
287
354
483
676
924
1172
1704
2303
2970
3871
4760
5896
6951
7968
8948
10263
10743
11176
11242
11034
10320
9674
8790
7763
6533
5498
4475
3578
2793
2057
1595
1082
769
556
392
234
181
106
79
66
52
28
25
13
20
14
10
11
15
15
10
13
8
18
14
10
26
12
17
16
12
13
15
11
5
11
16
21
20
9
15
14
9
12
15
21
10
9
19
14
14
19
9
19
13
11
15
16
19
22
13
17
19
17
11
14
14
9
15
13
12
7
8
9
10
15
11
6
10
12
11
10
12
9
6
10
8
10
8
9
8
10
10
9
13
11
10
6
11
5
11
15
9
6
8
8
10
9
12
9
14
10
16
19
5
13
18
16
14
9
20
12
14
16
14
18
7
14
9
9
11
17
17
2
6
15
14
8
6
17
9
9
18
20
11
17
10
13
15
19
11
11
11
10
5
6
10
10
7
10
8
10
11
8
8
2
6
2
6
11
8
6
7
8
5
7
5
8
5
7
9
4
5
11
9
7
3
12
6
6
7
3
7
5
3
7
5
3
9
13
5
8
5
8
3
8
4
3
6
4
6
4
7
7
2
8
9
10
11
10
12
10
5
9
8
10
8
11
17
10
5
10
5
6
13
8
14
12
7
14
11
5
5
8
10
3
3
5
7
2
6
11
9
8
4
7
11
4
4
3
5
7
2
3
6
8
14
1
7
2
7
5
6
4
5
10
8
4
0
3
6
5
8
8
10
3
1
1
6
4
2
3
4
12
8
3
8
7
8
5
8
5
4
6
5
4
3
5
3
5
6
5
6
2
2
8
6
7
4
9
3
3
2
2
4
5
6
3
4
3
6
2
3
2
1
9
3
4
3
4
2
3
4
5
3
0
7
2
7
5
6
2
4
4
4
7
1
4
4
5
3
3
6
4
5
3
6
3
5
4
8
3
4
1
5
7
3
2
6
9
3
6
4
1
10
4
10
6
6
8
3
7
8
7
13
9
12
10
12
7
9
14
11
8
18
11
15
10
19
9
17
15
10
15
7
13
9
16
8
11
11
3
8
6
7
5
10
5
3
4
3
4
10
5
4
2
3
7
6
4
7
5
4
2
1
2
3
5
3
4
4
4
6
2
3
5
5
1
1
1
2
2
4
1
6
3
2
6
0
4
5
2
1
2
2
4
1
3
1
3
2
4
4
2
2
0
2
2
5
3
4
3
2
7
2
5
3
0
0
5
1
3
3
5
2
2
2
0
5
3
4
1
3
2
3
1
2
2
1
2
5
2
1
3
3
4
1
2
1
1
4
6
3
3
1
3
1
4
2
3
0
1
1
2
3
4
3
4
6
5
4
1
1
4
2
10
6
7
4
6
6
7
4
9
5
4
7
4
8
4
5
5
6
4
0
6
2
6
7
3
2
3
1
3
5
3
1
1
1
1
1
2
3
1
4
0
2
3
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
